,mean,std,min,Q1,median,Q3,max,date
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200101010000
1,4.589369200402871e-05,0.0006949024391360581,0.0,0.0,1.1614342473875716e-10,4.6210921027523e-06,0.08549759536981583,200101010100
2,0.07708825916051865,0.03298646956682205,0.0,0.0774621032178402,0.08802668377757072,0.09562967158854008,0.7158541679382324,200101010200
3,0.03570324182510376,0.016011737287044525,0.0,0.034733216278254986,0.040752001106739044,0.04471886809915304,0.40919142961502075,200101010300
4,0.11763026565313339,0.060563214123249054,0.0,0.09489498101174831,0.12538372725248337,0.15349633991718292,0.860835611820221,200101010400
5,0.003608276369050145,0.023006189614534378,0.0,0.00022572996385861188,0.0017792946309782565,0.004300747998058796,2.3119382858276367,200101010500
6,0.006950806826353073,0.021029794588685036,0.0,0.0024474167730659246,0.006113856099545956,0.009442952228710055,2.1789698600769043,200101010600
7,0.023942314088344574,0.016847863793373108,0.0,0.012885523261502385,0.022629650309681892,0.033371422439813614,0.5710779428482056,200101010700
8,0.020825527608394623,0.01203856710344553,0.0,0.017339240293949842,0.023182942532002926,0.027353154495358467,0.6424654126167297,200101010800
9,0.002102638129144907,0.025615893304347992,0.0,1.2254690773261245e-06,8.41729597595986e-05,0.0008473224879708141,2.139626979827881,200101010900
10,0.002333319280296564,0.03569658100605011,0.0,0.0,0.0,1.6779556910595517e-10,2.3097212314605713,200101011000
11,0.012217139825224876,0.015792474150657654,0.0,0.007692659506574273,0.012695524841547012,0.01672553038224578,1.5529096126556396,200101011100
12,0.0023464928381145,0.035165149718523026,0.0,0.0,0.0,0.0,2.0249342918395996,200101011200
13,0.001956561580300331,0.027528025209903717,0.0,0.0,4.393067953856189e-08,1.4389874195330776e-05,1.6109240055084229,200101011300
14,0.002085097599774599,0.031018026173114777,0.0,0.0,0.0,0.0,1.9574755430221558,200101011400
15,0.003105979412794113,0.046022552996873856,0.0,0.0,0.0,0.0,3.498891830444336,200101011500
16,0.009305696934461594,0.1244911327958107,0.0,0.0,0.0,4.172761247644985e-08,10.7205810546875,200101011600
17,0.005378990434110165,0.077083520591259,0.0,0.0,0.0,0.0,5.9998698234558105,200101011700
18,0.007696669548749924,0.11109165847301483,0.0,0.0,0.0,0.0,9.771178245544434,200101011800
19,0.008793976157903671,0.1415397822856903,0.0,0.0,0.0,9.58007728701915e-10,16.894763946533203,200101011900
20,0.0040235803462564945,0.059507742524147034,0.0,0.0,0.0,0.0,5.643186092376709,200101012000
21,0.00871405191719532,0.12525583803653717,0.0,0.0,0.0,0.0,10.02396011352539,200101012100
22,0.008202391676604748,0.11522042751312256,0.0,0.0,0.0,0.0,9.38113784790039,200101012200
